"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"7892","Valor IBC",44,"MASCULINO","2019/02/28","NO REPORTADO","25899 - Zipaquirá",6549200
"7893","Valor IBC",51,"MASCULINO","2019/02/28","NO REPORTADO","25899 - Zipaquirá",3312464
"7894","Valor IBC",58,"MASCULINO","2019/02/28","NO REPORTADO","25899 - Zipaquirá",32273220
"7895","Valor IBC",30,"FEMENINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",1656232
"7896","Valor IBC",38,"FEMENINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",3312464
"7897","Valor IBC",43,"FEMENINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",5880000
"7898","Valor IBC",47,"FEMENINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",6570000
"7899","Valor IBC",56,"FEMENINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",1656232
"7900","Valor IBC",59,"FEMENINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",3312464
"7901","Valor IBC",61,"FEMENINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",11770000
"7902","Valor IBC",55,"MASCULINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",3312464
"7903","Valor IBC",57,"MASCULINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",41730000
"7904","Valor IBC",64,"MASCULINO","2019/03/04","NO REPORTADO","25899 - Zipaquirá",3300000
"7905","Valor IBC",23,"FEMENINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",1656232
"7906","Valor IBC",48,"FEMENINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",4637572
"7907","Valor IBC",50,"FEMENINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",5e+06
"7908","Valor IBC",53,"FEMENINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",3312600
"7909","Valor IBC",29,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",7176816
"7910","Valor IBC",30,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",3336048
"7911","Valor IBC",33,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",9328416
"7912","Valor IBC",34,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",7765792
"7913","Valor IBC",35,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",448000
"7914","Valor IBC",38,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",2569600
"7915","Valor IBC",39,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",9334716
"7916","Valor IBC",41,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",6497332
"7917","Valor IBC",42,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",6611200
"7918","Valor IBC",44,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",10400000
"7919","Valor IBC",47,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",11778784
"7920","Valor IBC",49,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",35804940
"7921","Valor IBC",50,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",6584000
"7922","Valor IBC",51,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",8878000
"7923","Valor IBC",52,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",16485184
"7924","Valor IBC",58,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",2208312
"7925","Valor IBC",61,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",17365264
"7926","Valor IBC",66,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",9018548
"7927","Valor IBC",68,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",4199240
"7928","Valor IBC",74,"MASCULINO","2019/03/05","NO REPORTADO","25899 - Zipaquirá",4800000
"7929","Valor IBC",25,"FEMENINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",4968696
"7930","Valor IBC",27,"FEMENINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",12421740
"7931","Valor IBC",30,"FEMENINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",3146844
"7932","Valor IBC",28,"MASCULINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",4968696
"7933","Valor IBC",31,"MASCULINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",220832
"7934","Valor IBC",32,"MASCULINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",2981220
"7935","Valor IBC",37,"MASCULINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",3312464
"7936","Valor IBC",44,"MASCULINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",4968696
"7937","Valor IBC",45,"MASCULINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",3312464
"7938","Valor IBC",50,"MASCULINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",110416
"7939","Valor IBC",55,"MASCULINO","2019/03/06","NO REPORTADO","25899 - Zipaquirá",3312464
"7940","Valor IBC",23,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",3312464
"7941","Valor IBC",24,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",5e+06
"7942","Valor IBC",27,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",3087250
"7943","Valor IBC",32,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",4085376
"7944","Valor IBC",35,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",12390000
"7945","Valor IBC",36,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",5400000
"7946","Valor IBC",37,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",14300000
"7947","Valor IBC",38,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",6610000
"7948","Valor IBC",40,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",36795634
"7949","Valor IBC",42,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",3202052
"7950","Valor IBC",48,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",4013100
"7951","Valor IBC",50,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",2898406
"7952","Valor IBC",52,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",3312464
"7953","Valor IBC",61,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",4950000
"7954","Valor IBC",69,"FEMENINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",20658774
"7955","Valor IBC",23,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",4072000
"7956","Valor IBC",24,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",5460000
"7957","Valor IBC",25,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",9650148
"7958","Valor IBC",26,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",9176792
"7959","Valor IBC",27,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",6456800
"7960","Valor IBC",29,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",6356044
"7961","Valor IBC",30,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",24482088
"7962","Valor IBC",31,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",21144888
"7963","Valor IBC",32,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",14287767
"7964","Valor IBC",33,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",10608960
"7965","Valor IBC",34,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",33565089
"7966","Valor IBC",36,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",25256716
"7967","Valor IBC",37,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",14405472
"7968","Valor IBC",38,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",24840680
"7969","Valor IBC",39,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",55331260
"7970","Valor IBC",40,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",27904344
"7971","Valor IBC",41,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",1877068
"7972","Valor IBC",42,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",16928320
"7973","Valor IBC",44,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",9516316
"7974","Valor IBC",46,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",11030800
"7975","Valor IBC",47,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",3312464
"7976","Valor IBC",50,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",6872396
"7977","Valor IBC",52,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",8996420
"7978","Valor IBC",53,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",46874520
"7979","Valor IBC",55,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",9284668
"7980","Valor IBC",56,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",9154592
"7981","Valor IBC",58,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",5594400
"7982","Valor IBC",60,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",42242380
"7983","Valor IBC",61,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",9159912
"7984","Valor IBC",63,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",38430504
"7985","Valor IBC",66,"MASCULINO","2019/03/07","NO REPORTADO","25899 - Zipaquirá",35794216
"7986","Valor IBC",36,"FEMENINO","2019/03/08","NO REPORTADO","25899 - Zipaquirá",1200000
"7987","Valor IBC",48,"MASCULINO","2019/03/08","NO REPORTADO","25899 - Zipaquirá",8e+05
"7988","Valor IBC",23,"FEMENINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",828116
"7989","Valor IBC",28,"FEMENINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",11148800
"7990","Valor IBC",30,"FEMENINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",8800000
"7991","Valor IBC",32,"FEMENINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",1656232
"7992","Valor IBC",42,"FEMENINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",5104960
"7993","Valor IBC",44,"FEMENINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",6306674
"7994","Valor IBC",53,"FEMENINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",5600000
"7995","Valor IBC",22,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",1656232
"7996","Valor IBC",23,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",2484348
"7997","Valor IBC",24,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",3268652
"7998","Valor IBC",26,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",19424900
"7999","Valor IBC",27,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",828116
"8000","Valor IBC",35,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",11299164
"8001","Valor IBC",37,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",4641484
"8002","Valor IBC",40,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",9726824
"8003","Valor IBC",41,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",136000
"8004","Valor IBC",44,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",8862288
"8005","Valor IBC",50,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",3808116
"8006","Valor IBC",51,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",7616000
"8007","Valor IBC",55,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",6440000
"8008","Valor IBC",59,"MASCULINO","2019/03/11","NO REPORTADO","25899 - Zipaquirá",6400000
"8009","Valor IBC",48,"MASCULINO","2019/03/12","NO REPORTADO","25899 - Zipaquirá",21203350
"8010","Valor IBC",49,"MASCULINO","2019/03/12","NO REPORTADO","25899 - Zipaquirá",4612608
"8011","Valor IBC",55,"MASCULINO","2019/03/12","NO REPORTADO","25899 - Zipaquirá",5442434
"8012","Valor IBC",62,"MASCULINO","2019/03/12","NO REPORTADO","25899 - Zipaquirá",3432000
"8013","Valor IBC",63,"MASCULINO","2019/03/12","NO REPORTADO","25899 - Zipaquirá",4.8e+07
"8014","Valor IBC",65,"MASCULINO","2019/03/12","NO REPORTADO","25899 - Zipaquirá",8075090
"8015","Valor IBC",23,"FEMENINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",3312464
"8016","Valor IBC",30,"FEMENINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",4200000
"8017","Valor IBC",47,"FEMENINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",8509488
"8018","Valor IBC",54,"FEMENINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",3312464
"8019","Valor IBC",61,"FEMENINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",10052000
"8020","Valor IBC",23,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",1656232
"8021","Valor IBC",24,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",8499068
"8022","Valor IBC",26,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",21608724
"8023","Valor IBC",27,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",1656232
"8024","Valor IBC",28,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",8772000
"8025","Valor IBC",29,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",9244740
"8026","Valor IBC",30,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",8948240
"8027","Valor IBC",31,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",8106744
"8028","Valor IBC",33,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",27823864
"8029","Valor IBC",34,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",14462964
"8030","Valor IBC",35,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",31002460
"8031","Valor IBC",36,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",21686534
"8032","Valor IBC",37,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",8546488
"8033","Valor IBC",39,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",33892166
"8034","Valor IBC",40,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",9738927
"8035","Valor IBC",41,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",40327504
"8036","Valor IBC",43,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",23128284
"8037","Valor IBC",44,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",9076500
"8038","Valor IBC",45,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",7894436
"8039","Valor IBC",46,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",10848340
"8040","Valor IBC",47,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",141150
"8041","Valor IBC",48,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",6483264
"8042","Valor IBC",50,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",7350824
"8043","Valor IBC",52,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",17965788
"8044","Valor IBC",54,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",56781768
"8045","Valor IBC",55,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",10807948
"8046","Valor IBC",56,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",19787820
"8047","Valor IBC",58,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",18933168
"8048","Valor IBC",61,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",1450000
"8049","Valor IBC",62,"MASCULINO","2019/03/13","NO REPORTADO","25899 - Zipaquirá",43549796
"8050","Valor IBC",67,"FEMENINO","2019/03/18","NO REPORTADO","25899 - Zipaquirá",828116
"8051","Valor IBC",63,"MASCULINO","2019/03/18","NO REPORTADO","25899 - Zipaquirá",828116
"8052","Valor IBC",55,"MASCULINO","2019/03/19","NO REPORTADO","25899 - Zipaquirá",3312464
"8053","Valor IBC",64,"MASCULINO","2019/03/19","NO REPORTADO","25899 - Zipaquirá",3300000
"8054","Valor IBC",29,"FEMENINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",5908000
"8055","Valor IBC",33,"FEMENINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",5731248
"8056","Valor IBC",34,"FEMENINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",5200000
"8057","Valor IBC",50,"FEMENINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",3312464
"8058","Valor IBC",25,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",12080988
"8059","Valor IBC",27,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",3347288
"8060","Valor IBC",31,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",3718832
"8061","Valor IBC",35,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",7694400
"8062","Valor IBC",37,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",9338000
"8063","Valor IBC",42,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",18856200
"8064","Valor IBC",43,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",7336000
"8065","Valor IBC",44,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",8092000
"8066","Valor IBC",51,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",4480056
"8067","Valor IBC",58,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",33886872
"8068","Valor IBC",61,"MASCULINO","2019/03/21","NO REPORTADO","25899 - Zipaquirá",10870000
"8069","Valor IBC",36,"MASCULINO","2019/03/22","NO REPORTADO","25899 - Zipaquirá",3312800
"8070","Valor IBC",49,"MASCULINO","2019/03/28","NO REPORTADO","25899 - Zipaquirá",552080
"8071","Valor IBC",38,"FEMENINO","2019/04/01","NO REPORTADO","25899 - Zipaquirá",3312464
"8072","Valor IBC",46,"MASCULINO","2019/04/01","NO REPORTADO","25899 - Zipaquirá",1656232
"8073","Valor IBC",47,"FEMENINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",6610000
"8074","Valor IBC",59,"FEMENINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",3312464
"8075","Valor IBC",61,"FEMENINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",11770000
"8076","Valor IBC",29,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",5762656
"8077","Valor IBC",30,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",448000
"8078","Valor IBC",33,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",7967400
"8079","Valor IBC",34,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",8436048
"8080","Valor IBC",38,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",2569600
"8081","Valor IBC",39,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",11087396
"8082","Valor IBC",44,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",10400000
"8083","Valor IBC",47,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",6642136
"8084","Valor IBC",49,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",28458658
"8085","Valor IBC",52,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",13135184
"8086","Valor IBC",57,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",41730000
"8087","Valor IBC",61,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",10172800
"8088","Valor IBC",66,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",828116
"8089","Valor IBC",68,"MASCULINO","2019/04/02","NO REPORTADO","25899 - Zipaquirá",4080000
"8090","Valor IBC",23,"FEMENINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",1656232
"8091","Valor IBC",30,"FEMENINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",1656232
"8092","Valor IBC",43,"FEMENINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",5684000
"8093","Valor IBC",48,"FEMENINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",3312600
"8094","Valor IBC",50,"FEMENINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",5e+06
"8095","Valor IBC",53,"FEMENINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",3312600
"8096","Valor IBC",30,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",3336048
"8097","Valor IBC",33,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",2666668
"8098","Valor IBC",41,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",4637400
"8099","Valor IBC",42,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",5780800
"8100","Valor IBC",47,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",5480000
"8101","Valor IBC",50,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",6e+06
"8102","Valor IBC",51,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",6779900
"8103","Valor IBC",66,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",6803232
"8104","Valor IBC",74,"MASCULINO","2019/04/03","NO REPORTADO","25899 - Zipaquirá",4800000
"8105","Valor IBC",42,"FEMENINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",1214572
"8106","Valor IBC",48,"FEMENINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",4013100
"8107","Valor IBC",52,"FEMENINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",3312464
"8108","Valor IBC",24,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",4893000
"8109","Valor IBC",27,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",11107600
"8110","Valor IBC",29,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",5334796
"8111","Valor IBC",32,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",5033980
"8112","Valor IBC",36,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",8740200
"8113","Valor IBC",42,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",5187000
"8114","Valor IBC",44,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",11513648
"8115","Valor IBC",46,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",11030800
"8116","Valor IBC",47,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",3312464
"8117","Valor IBC",56,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",3312464
"8118","Valor IBC",61,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",6723202
"8119","Valor IBC",66,"MASCULINO","2019/04/04","NO REPORTADO","25899 - Zipaquirá",2070291
"8120","Valor IBC",24,"FEMENINO","2019/04/05","NO REPORTADO","25899 - Zipaquirá",5e+06
"8121","Valor IBC",27,"FEMENINO","2019/04/05","NO REPORTADO","25899 - Zipaquirá",110416
"8122","Valor IBC",32,"FEMENINO","2019/04/05","NO REPORTADO","25899 - Zipaquirá",4471828
"8123","Valor IBC",35,"FEMENINO","2019/04/05","NO REPORTADO","25899 - Zipaquirá",12390000
"8124","Valor IBC",36,"FEMENINO","2019/04/05","NO REPORTADO","25899 - Zipaquirá",5400000
